user_id,user,text,created_at,retweet_count,favorite_count,mentions,cleaned_text
uid_4399,warga_indonesia_62,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @Metro_TV #4399,2024-11-08,134,1316,['Metro_TV'],Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_4400,warga_indonesia_162,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @warga_indonesia_160 #4400,2024-11-11,889,649,['warga_indonesia_160'],Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_4401,warga_indonesia_81,Transparansi anggaran MBG adalah harga mati bagi publik. @warga_indonesia_197 #4401,2024-11-01,331,696,['warga_indonesia_197'],Transparansi anggaran MBG adalah harga mati bagi publik.
uid_4402,warga_indonesia_26,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @moeldoko @warga_indonesia_88 #4402,2024-11-07,648,1296,"['moeldoko', 'warga_indonesia_88']",Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_4403,warga_indonesia_14,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_6 @warga_indonesia_23 #4403,2024-11-06,698,205,"['warga_indonesia_6', 'warga_indonesia_23']",Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_4404,warga_indonesia_94,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_41 @warga_indonesia_74 #4404,2024-11-28,532,1074,"['warga_indonesia_41', 'warga_indonesia_74']",Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_4405,warga_indonesia_1,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_89 @warga_indonesia_130 #4405,2024-11-20,733,1004,"['warga_indonesia_89', 'warga_indonesia_130']",Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_4406,warga_indonesia_7,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_131 #4406,2024-11-28,706,1918,['warga_indonesia_131'],Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_4407,warga_indonesia_59,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_43 #4407,2024-11-15,920,1305,['warga_indonesia_43'],Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_4408,warga_indonesia_174,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_172 @warga_indonesia_146 #4408,2024-11-21,423,306,"['warga_indonesia_172', 'warga_indonesia_146']",Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_4409,warga_indonesia_135,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @direktur_logistik #4409,2024-11-12,866,1055,['direktur_logistik'],Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_4410,warga_indonesia_170,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_101 #4410,2024-11-12,294,428,['warga_indonesia_101'],Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_4411,warga_indonesia_131,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_86 #4411,2024-11-07,824,1666,['warga_indonesia_86'],Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_4412,warga_indonesia_113,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_163 #4412,2024-11-18,827,1671,['warga_indonesia_163'],UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_4413,warga_indonesia_5,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_23 #4413,2024-11-05,194,1712,['warga_indonesia_23'],Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_4414,warga_indonesia_92,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @koprasi_susu #4414,2024-11-07,621,293,['koprasi_susu'],Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_4415,warga_indonesia_159,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @warga_indonesia_120 #4415,2024-11-10,639,189,['warga_indonesia_120'],Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_4416,warga_indonesia_152,Transparansi anggaran MBG adalah harga mati bagi publik. @warga_indonesia_195 #4416,2024-11-24,8,1813,['warga_indonesia_195'],Transparansi anggaran MBG adalah harga mati bagi publik.
uid_4417,warga_indonesia_88,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔  #4417,2024-11-08,425,537,[],Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_4418,warga_indonesia_86,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_22 @warga_indonesia_149 #4418,2024-11-23,566,948,"['warga_indonesia_22', 'warga_indonesia_149']",Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_4419,warga_indonesia_139,Bagaimana nasib kantin sekolah setelah ada program MBG? @Kemendikbud_RI @warga_indonesia_124 #4419,2024-11-06,785,965,"['Kemendikbud_RI', 'warga_indonesia_124']",Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_4420,warga_indonesia_124,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_152 @warga_indonesia_69 #4420,2024-11-03,681,933,"['warga_indonesia_152', 'warga_indonesia_69']",Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_4421,warga_indonesia_154,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_183 #4421,2024-11-06,921,716,['warga_indonesia_183'],Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_4422,warga_indonesia_175,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_26 @warga_indonesia_169 #4422,2024-11-09,764,1993,"['warga_indonesia_26', 'warga_indonesia_169']",Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_4423,warga_indonesia_25,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_72 @warga_indonesia_120 #4423,2024-11-09,495,277,"['warga_indonesia_72', 'warga_indonesia_120']",Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_4424,warga_indonesia_199,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_85 @warga_indonesia_126 #4424,2024-11-19,964,66,"['warga_indonesia_85', 'warga_indonesia_126']",Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_4425,warga_indonesia_189,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @KADIN_Indonesia @warga_indonesia_128 #4425,2024-11-03,523,1672,"['KADIN_Indonesia', 'warga_indonesia_128']",Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_4426,warga_indonesia_6,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_91 @warga_indonesia_180 #4426,2024-11-22,567,493,"['warga_indonesia_91', 'warga_indonesia_180']",Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_4427,warga_indonesia_72,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_167 #4427,2024-11-02,562,1779,['warga_indonesia_167'],UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_4428,warga_indonesia_52,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_100 #4428,2024-11-15,983,247,['warga_indonesia_100'],Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_4429,warga_indonesia_32,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @warga_indonesia_68 @kumparan #4429,2024-11-15,703,440,"['warga_indonesia_68', 'kumparan']",Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_4430,warga_indonesia_13,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @warga_indonesia_147 #4430,2024-11-26,734,1491,['warga_indonesia_147'],Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_4431,warga_indonesia_2,Transparansi anggaran MBG adalah harga mati bagi publik. @warga_indonesia_109 #4431,2024-11-19,671,1193,['warga_indonesia_109'],Transparansi anggaran MBG adalah harga mati bagi publik.
uid_4432,warga_indonesia_184,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_156 #4432,2024-11-30,29,667,['warga_indonesia_156'],Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_4433,warga_indonesia_138,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_68 #4433,2024-11-05,590,1956,['warga_indonesia_68'],Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_4434,warga_indonesia_130,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_114 #4434,2024-11-14,902,350,['warga_indonesia_114'],Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_4435,warga_indonesia_188,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_200 #4435,2024-11-14,818,669,['warga_indonesia_200'],Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_4436,warga_indonesia_17,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_27 #4436,2024-11-10,241,1132,['warga_indonesia_27'],Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_4437,warga_indonesia_80,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @warga_indonesia_34 #4437,2024-11-29,170,665,['warga_indonesia_34'],Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_4438,warga_indonesia_48,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_178 @warga_indonesia_51 #4438,2024-11-26,591,1752,"['warga_indonesia_178', 'warga_indonesia_51']",Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_4439,warga_indonesia_110,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_118 #4439,2024-11-18,962,630,['warga_indonesia_118'],Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_4440,warga_indonesia_99,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_15 @pt_pangan_makmur #4440,2024-11-16,742,1320,"['warga_indonesia_15', 'pt_pangan_makmur']",Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_4441,warga_indonesia_61,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_23 @warga_indonesia_79 #4441,2024-11-29,504,448,"['warga_indonesia_23', 'warga_indonesia_79']",Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_4442,warga_indonesia_128,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_53 #4442,2024-11-13,296,506,['warga_indonesia_53'],UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_4443,warga_indonesia_49,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_13 #4443,2024-11-11,267,1772,['warga_indonesia_13'],Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_4444,warga_indonesia_120,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @warga_indonesia_2 @warga_indonesia_196 #4444,2024-11-25,510,1251,"['warga_indonesia_2', 'warga_indonesia_196']",Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_4445,warga_indonesia_182,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @warga_indonesia_44 #4445,2024-11-29,457,1236,['warga_indonesia_44'],Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_4446,warga_indonesia_176,Transparansi anggaran MBG adalah harga mati bagi publik. @jokowi @warga_indonesia_181 #4446,2024-11-19,178,901,"['jokowi', 'warga_indonesia_181']",Transparansi anggaran MBG adalah harga mati bagi publik.
uid_4447,warga_indonesia_27,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_158 #4447,2024-11-02,339,504,['warga_indonesia_158'],Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_4448,warga_indonesia_153,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_134 @warga_indonesia_86 #4448,2024-11-30,509,1472,"['warga_indonesia_134', 'warga_indonesia_86']",Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_4449,warga_indonesia_179,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_77 #4449,2024-11-16,724,1833,['warga_indonesia_77'],Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_4450,warga_indonesia_50,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @umkm_juara @warga_indonesia_184 #4450,2024-11-18,968,1873,"['umkm_juara', 'warga_indonesia_184']",Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_4451,warga_indonesia_33,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @direktur_logistik #4451,2024-11-05,28,1663,['direktur_logistik'],Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_4452,warga_indonesia_173,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @pengusaha_lokal #4452,2024-11-26,373,813,['pengusaha_lokal'],Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_4453,warga_indonesia_40,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_199 #4453,2024-11-07,177,77,['warga_indonesia_199'],Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_4454,warga_indonesia_106,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_192 #4454,2024-11-25,567,1001,['warga_indonesia_192'],Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_4455,warga_indonesia_31,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @warga_indonesia_152 @warga_indonesia_113 #4455,2024-11-17,884,1165,"['warga_indonesia_152', 'warga_indonesia_113']",Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_4456,warga_indonesia_98,Tender pengadaan susu ikan untuk MBG harus diawasi ketat. @warga_indonesia_58 @warga_indonesia_141 #4456,2024-11-07,709,1515,"['warga_indonesia_58', 'warga_indonesia_141']",Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_4457,warga_indonesia_119,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @warga_indonesia_106 @warga_indonesia_159 #4457,2024-11-12,189,484,"['warga_indonesia_106', 'warga_indonesia_159']",UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_4458,warga_indonesia_20,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_150 @CNNIndonesia #4458,2024-11-26,857,1889,"['warga_indonesia_150', 'CNNIndonesia']",Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_4459,warga_indonesia_141,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @warga_indonesia_93 #4459,2024-11-01,284,618,['warga_indonesia_93'],Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_4460,warga_indonesia_71,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @warga_indonesia_150 #4460,2024-11-13,660,167,['warga_indonesia_150'],Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_4461,warga_indonesia_194,Transparansi anggaran MBG adalah harga mati bagi publik. @KontraS @warga_indonesia_81 #4461,2024-11-03,355,1710,"['KontraS', 'warga_indonesia_81']",Transparansi anggaran MBG adalah harga mati bagi publik.
uid_4462,warga_indonesia_97,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_197 #4462,2024-11-28,745,1168,['warga_indonesia_197'],Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_4463,warga_indonesia_178,Makan siang gratis mulai didistribusikan ke daerah 3T. @kemenkesRI #4463,2024-11-25,152,1316,['kemenkesRI'],Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_4464,warga_indonesia_69,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_132 #4464,2024-11-30,747,1928,['warga_indonesia_132'],Bagaimana nasib kantin sekolah setelah ada program MBG?
uid_4465,warga_indonesia_163,Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik. @warga_indonesia_40 @Kemendikbud_RI #4465,2024-11-03,310,407,"['warga_indonesia_40', 'Kemendikbud_RI']",Pengadaan motor listrik untuk kurir distribusi MBG menuai kritik publik.
uid_4466,warga_indonesia_191,Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG. @warga_indonesia_39 @warga_indonesia_33 #4466,2024-11-28,752,1047,"['warga_indonesia_39', 'warga_indonesia_33']",Kontrak vendor penyedia kaos kaki gratis dalam paket program MBG.
uid_4467,warga_indonesia_100,Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah. @VIVAcoid #4467,2024-11-20,843,402,['VIVAcoid'],Rencana pengadaan keyboard dan perangkat IT monitoring gizi di daerah.
uid_4468,warga_indonesia_172,Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis. @warga_indonesia_2 #4468,2024-11-14,481,169,['warga_indonesia_2'],Pengadaan alat timbangan digital di sekolah sasaran makan siang gratis.
uid_4469,warga_indonesia_129,Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan. @warga_indonesia_141 #4469,2024-11-19,511,190,['warga_indonesia_141'],Standardisasi dapur umum MBG memerlukan alat masak ramah lingkungan.
uid_4470,warga_indonesia_82,Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T. @HIPMI_Official #4470,2024-11-13,49,1296,['HIPMI_Official'],Anggaran Makan Bergizi Gratis (MBG) diperbesar menjadi 71T.
uid_4471,warga_indonesia_200,Tender pengadaan susu ikan untuk MBG harus diawasi ketat.  #4471,2024-11-05,118,424,[],Tender pengadaan susu ikan untuk MBG harus diawasi ketat.
uid_4472,warga_indonesia_23,UMKM lokal dilibatkan dalam penyediaan makan siang gratis. @asosiasi_vendor #4472,2024-11-28,703,1892,['asosiasi_vendor'],UMKM lokal dilibatkan dalam penyediaan makan siang gratis.
uid_4473,warga_indonesia_114,Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi. @warga_indonesia_96 @warga_indonesia_14 #4473,2024-11-25,676,285,"['warga_indonesia_96', 'warga_indonesia_14']",Risiko korupsi di pengadaan vendor pangan MBG sangat tinggi.
uid_4474,warga_indonesia_79,Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik. @LBH_Jakarta #4474,2024-11-20,789,1527,['LBH_Jakarta'],Evaluasi tahap pertama program MBG menunjukkan kekurangan logistik.
uid_4475,warga_indonesia_177,Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG? @LBH_Jakarta #4475,2024-11-04,391,824,['LBH_Jakarta'],Susu ikan vs susu sapi: mana yang lebih efisien untuk dana MBG?
uid_4476,warga_indonesia_19,Transparansi anggaran MBG adalah harga mati bagi publik. @direktur_logistik #4476,2024-11-30,185,85,['direktur_logistik'],Transparansi anggaran MBG adalah harga mati bagi publik.
uid_4477,warga_indonesia_65,Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔 @warga_indonesia_128 #4477,2024-11-24,32,914,['warga_indonesia_128'],Siapa vendor susu ikan yang ditunjuk pemerintah? 🤔
uid_4478,warga_indonesia_134,Makan siang gratis mulai didistribusikan ke daerah 3T. @warga_indonesia_129 #4478,2024-11-11,677,1520,['warga_indonesia_129'],Makan siang gratis mulai didistribusikan ke daerah 3T.
uid_4479,warga_indonesia_29,Bagaimana nasib kantin sekolah setelah ada program MBG? @warga_indonesia_63 @warga_indonesia_164 #4479,2024-11-30,637,1529,"['warga_indonesia_63', 'warga_indonesia_164']",Bagaimana nasib kantin sekolah setelah ada program MBG?
